Customer ID,Gender,Age,Contract,Internet Type,Payment Method,Churn,Customer Status,Churn Reason,Churn Score,Satisfaction Score,Total Revenue,Streaming Platforms,Latitude,Longitude,City,Country,,,
8200-KLNYW,Female,55,One Year,DSL,Credit Card,No,Stayed,Other,36%,4,2011.62,All,38.00474,-122.663717,San Geronimo,United States,,,
2208-NQBCT,Female,23,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,72%,3,3186.75,No Streaming,37.246064,-121.749494,San Jose,United States,,,
6416-TVAIH,Male,39,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,89%,3,99.12,No Streaming,37.736535,-122.45732,San Francisco,United States,,,
5863-OOKCL,Female,60,Month-to-Month,Other,Credit Card,No,Stayed,Other,62%,3,573.6,No Streaming,35.511833,-120.918713,Cayucos,United States,,,
5294-IMHHT,Male,44,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,41%,3,6789.02,Movies + Music,38.415003,-122.998726,Occidental,United States,,,
6603-QWSPR,Female,20,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,24%,4,5173.76,All,38.274451,-121.259201,Galt,United States,,,
3570-YUEKJ,Female,40,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,43%,5,2443.77,No Streaming,36.623632,-119.741322,Fresno,United States,,,
4625-XMOYM,Female,37,Two Year,Other,Bank Withdrawal,No,Stayed,Other,36%,4,2173.09,No Streaming,38.731055,-123.316553,Annapolis,United States,,,
7016-NVRIC,Male,73,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,55%,3,3585.57,Movies + Music,36.596271,-121.442274,Chualar,United States,,,
5119-KEPFY,Male,50,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,64%,5,3655.89,All,37.387027,-121.897775,San Jose,United States,,,
9518-IMLHK,Male,48,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,77%,4,3434.38,Streaming TV,38.53508,-121.444144,Sacramento,United States,,,
2351-BKRZW,Female,30,Two Year,Cable,Bank Withdrawal,No,Stayed,Other,23%,3,4543.49,All,37.03889,-121.528955,Gilroy,United States,,,
7579-KKLOE,Male,59,Two Year,DSL,Credit Card,No,Stayed,Other,30%,3,9893.23,All,35.858054,-119.305858,Earlimart,United States,,,
2200-DSAAL,Female,52,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,70%,3,6800.6,All,37.946617,-122.563571,Greenbrae,United States,,,
2359-QWQUL,Female,35,One Year,Fiber Optic,Credit Card,Yes,Churned,Competitor,68%,2,4505.74,All,34.001617,-118.222274,Los Angeles,United States,,,
3640-PHQXK,Female,54,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,85%,2,2961.95,Movies + Music,37.59485,-122.051521,Union City,United States,,,
9558-IHEZX,Female,57,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,32%,3,7491.28,All,40.507272,-120.338228,Litchfield,United States,,,
5590-BYNII,Male,51,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,91%,2,2885.46,All,40.825486,-124.049485,Bayside,United States,,,
0314-TKOSI,Female,29,Month-to-Month,Cable,Mailed Check,No,Stayed,Other,42%,4,364.78,No Streaming,34.141146,-117.655583,Upland,United States,,,
9330-VOFSZ,Female,34,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,79%,5,8444.71,All,39.424957,-122.039307,Princeton,United States,,,
1104-FEJAM,Male,52,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,48%,3,2062.83,Movies + Music,35.809921,-119.127437,Richgrove,United States,,,
5220-AGAAX,Male,60,Two Year,Other,Bank Withdrawal,No,Stayed,Other,57%,4,1848.58,No Streaming,39.305545,-123.743697,Mendocino,United States,,,
6925-BAYGL,Female,79,Two Year,Other,Credit Card,No,Stayed,Other,70%,3,2284.19,No Streaming,33.936291,-118.332639,Inglewood,United States,,,
6181-AXXYF,Male,54,Two Year,Other,Credit Card,No,Stayed,Other,71%,4,5292.78,No Streaming,33.989524,-118.089299,Pico Rivera,United States,,,
9150-HEPMB,Male,57,One Year,Cable,Credit Card,No,Stayed,Other,63%,3,4229.86,No Streaming,33.819385,-117.600213,Corona,United States,,,
1309-XGFSN,Male,72,One Year,DSL,Bank Withdrawal,No,Stayed,Other,76%,3,4445.63,All,34.459322,-117.629729,Pinon Hills,United States,,,
4282-YMKNA,Female,55,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,82%,2,854.92,No Streaming,36.798882,-120.019511,Biola,United States,,,
6646-VRFOL,Male,74,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,87%,1,7571.58,Movies + TV,37.937082,-122.532369,Larkspur,United States,,,
3801-HMYNL,Male,44,Month-to-Month,Fiber Optic,Mailed Check,Yes,Churned,Competitor,68%,1,121.5,All,38.809804,-122.241383,Brooks,United States,,,
7786-WBJYI,Female,31,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,89%,2,429.35,No Streaming,32.957195,-117.202542,San Diego,United States,,,
1862-SKORY,Female,66,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Competitor,91%,3,1637.4,Streaming TV,34.089953,-118.294824,Los Angeles,United States,,,
4355-HBJHH,Male,49,Two Year,DSL,Bank Withdrawal,Yes,Churned,Price,77%,1,8158.99,All,37.669516,-120.626964,Waterford,United States,,,
7234-FECYN,Female,78,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,68%,3,1132.34,Movies + TV,34.089927,-118.095645,San Gabriel,United States,,,
3838-OZURD,Male,28,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,96%,1,7613.73,All,41.444606,-123.471895,Somes Bar,United States,,,
9747-DDZOS,Female,50,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,74%,2,77.34,No Streaming,38.348884,-122.51699,Eldridge,United States,,,
7395-XWZOY,Male,45,Month-to-Month,DSL,Credit Card,No,Stayed,Other,68%,3,1165.55,Streaming TV,38.197907,-122.017258,Suisun City,United States,,,
4747-LCAQL,Male,28,Month-to-Month,DSL,Credit Card,No,Stayed,Other,52%,4,2090.75,All,34.002642,-118.287596,Los Angeles,United States,,,
1803-BGNBD,Female,59,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,63%,3,1236.06,No Streaming,34.035849,-118.503508,Santa Monica,United States,,,
3824-RHKVR,Female,27,Month-to-Month,Other,Credit Card,No,Stayed,Other,28%,4,718.77,No Streaming,33.877639,-117.961212,Fullerton,United States,,,
2886-KEFUM,Female,50,One Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,96%,3,7055.34,All,41.096569,-121.879082,Big Bend,United States,,,
3850-OKINF,Male,42,One Year,DSL,Bank Withdrawal,No,Stayed,Other,62%,3,7321.68,Streaming TV,34.139402,-118.128658,Pasadena,United States,,,
7919-ZODZZ,Female,32,One Year,DSL,Credit Card,No,Stayed,Other,78%,4,1080.05,Movies + Music,37.980057,-121.801599,Antioch,United States,,,
5307-DZCVC,Female,78,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Price,74%,3,4195,Streaming TV,38.685069,-121.543709,Sacramento,United States,,,
5949-HGVJL,Female,35,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,46%,5,2567.97,All,41.251322,-122.105209,Mccloud,United States,,,
0343-QLUZP,Male,38,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,32%,3,2386.04,No Streaming,37.284265,-121.827673,San Jose,United States,,,
2391-IPLOP,Male,25,One Year,Cable,Bank Withdrawal,No,Stayed,Other,27%,4,4158.15,Streaming TV,36.04533,-119.532424,Corcoran,United States,,,
9547-ITEFG,Male,32,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,32%,5,1108.53,All,32.741859,-117.090353,San Diego,United States,,,
9297-EONCV,Female,47,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,52%,3,9880.32,All,37.572273,-121.964583,Fremont,United States,,,
6258-PVZWJ,Male,38,Two Year,DSL,Credit Card,No,Stayed,Other,69%,4,7107.29,All,39.745805,-120.580882,Clio,United States,,,
8970-ANWXO,Female,37,One Year,DSL,Credit Card,No,Stayed,Other,28%,3,2562.29,All,38.685069,-121.543709,Sacramento,United States,,,
3329-WDIOK,Female,56,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Dissatisfaction,83%,1,155.35,All,34.966777,-117.961179,Edwards,United States,,,
6339-TBELP,Male,53,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,30%,5,6651.25,No Streaming,34.408161,-118.865111,Fillmore,United States,,,
2229-VWQJH,Female,34,Month-to-Month,DSL,Credit Card,No,Stayed,Other,66%,5,1348.93,No Streaming,39.117018,-120.212535,Homewood,United States,,,
6999-CHVCF,Male,40,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,62%,3,10509.91,Movies + Music,34.084747,-117.886844,Covina,United States,,,
7781-HVGMK,Female,56,Two Year,DSL,Credit Card,No,Stayed,Other,27%,3,4784.45,All,34.559882,-115.637164,Amboy,United States,,,
5510-BOIUJ,Male,35,Month-to-Month,Other,Credit Card,Yes,Churned,Attitude,80%,3,32.06,No Streaming,36.303793,-119.375646,Visalia,United States,,,
7586-ZATGZ,Male,59,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,37%,4,4082.25,Streaming TV,40.845738,-120.322219,Ravendale,United States,,,
1260-TTRXI,Male,64,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Price,87%,2,435.9,Movies + Music,37.329725,-120.306399,Planada,United States,,,
5245-VDBUR,Female,58,One Year,DSL,Credit Card,No,Stayed,Other,47%,4,1958.95,No Streaming,33.79499,-118.065591,Los Alamitos,United States,,,
7554-NEWDD,Male,44,Two Year,Other,Bank Withdrawal,No,Stayed,Other,8%,5,572.6,No Streaming,33.797638,-118.11662,Long Beach,United States,,,
8224-DWCKX,Male,78,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,38%,4,1348.85,No Streaming,37.57028,-122.365778,Burlingame,United States,,,
1407-DIGZV,Female,32,Two Year,Other,Mailed Check,No,Joined,Other,30%,5,187.99,No Streaming,40.677649,-122.29467,Redding,United States,,,
1266-NZYUI,Female,56,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,32%,3,5813.6,No Streaming,37.890145,-119.184087,Lee Vining,United States,,,
5908-QMGOE,Male,74,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,80%,1,1443.54,No Streaming,36.625792,-119.672483,Fowler,United States,,,
5980-NOPLP,Female,19,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,87%,2,4858.66,All,34.13946,-118.166649,Pasadena,United States,,,
4717-GHADL,Female,39,Two Year,DSL,Mailed Check,No,Stayed,Other,39%,4,6446.7,All,41.388397,-122.794636,Callahan,United States,,,
6185-TASNN,Male,71,Two Year,DSL,Bank Withdrawal,No,Joined,Other,65%,4,57.81,No Streaming,32.64164,-116.985026,Chula Vista,United States,,,
9101-NTIXF,Male,32,Month-to-Month,Other,Credit Card,No,Joined,Other,56%,5,80.92,No Streaming,34.601055,-120.382917,Lompoc,United States,,,
7551-JOHTI,Female,54,Month-to-Month,Other,Credit Card,Yes,Churned,Attitude,77%,2,51.95,No Streaming,34.074572,-118.831181,Malibu,United States,,,
8746-BFOAJ,Male,79,One Year,Other,Bank Withdrawal,No,Stayed,Other,62%,4,917.38,No Streaming,33.782955,-118.026456,Garden Grove,United States,,,
8404-VLQFB,Female,21,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,59%,3,838.1,No Streaming,35.865795,-118.69759,California Hot Springs,United States,,,
0689-NKYLF,Male,42,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,86%,2,1520.8,Streaming TV,34.002028,-118.430656,Los Angeles,United States,,,
8513-OLYGY,Male,50,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,41%,3,10318.63,All,40.584991,-124.121504,Fortuna,United States,,,
2878-DHMIN,Male,63,One Year,Other,Bank Withdrawal,No,Stayed,Other,30%,3,1514.05,No Streaming,38.619049,-121.517552,Sacramento,United States,,,
9617-INGJY,Male,31,Month-to-Month,Fiber Optic,Credit Card,No,Joined,Other,61%,3,106.72,No Streaming,33.889632,-118.39737,Manhattan Beach,United States,,,
7190-XHTWJ,Female,48,One Year,Other,Mailed Check,No,Stayed,Other,32%,5,1995.44,No Streaming,34.172071,-118.946262,Newbury Park,United States,,,
6259-WJQLC,Male,77,One Year,Fiber Optic,Credit Card,No,Stayed,Other,50%,4,2635.84,No Streaming,37.573633,-122.455167,Pacifica,United States,,,
8016-ZMGMO,Female,73,One Year,Cable,Bank Withdrawal,No,Stayed,Other,37%,5,7643.51,Streaming TV,39.273096,-122.050763,Colusa,United States,,,
8681-ICONS,Male,20,Month-to-Month,Other,Mailed Check,No,Stayed,Other,72%,3,1369.41,No Streaming,38.512569,-121.495184,Sacramento,United States,,,
8350-NYMVI,Female,35,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,42%,3,1597.05,No Streaming,39.903272,-121.843567,Chico,United States,,,
3262-EIDHV,Female,46,Two Year,DSL,Credit Card,No,Stayed,Other,49%,4,7686.7,All,33.936827,-118.359824,Inglewood,United States,,,
6265-SXWBU,Male,35,One Year,Fiber Optic,Credit Card,No,Stayed,Other,74%,4,9440.3,Streaming TV,40.497441,-121.827524,Shingletown,United States,,,
5035-BVCXS,Male,20,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,70%,4,1015.45,No Streaming,39.637471,-120.226338,Loyalton,United States,,,
4647-XXZAM,Female,41,Month-to-Month,DSL,Credit Card,No,Stayed,Other,51%,4,461.66,No Streaming,34.002642,-118.287596,Los Angeles,United States,,,
1550-EENBN,Female,23,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,78%,4,4622.61,All,37.990118,-122.012188,Concord,United States,,,
5889-JTMUL,Female,67,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,92%,3,6516.7,Streaming TV,34.506627,-118.699048,Castaic,United States,,,
4827-DPADN,Female,28,Two Year,Cable,Bank Withdrawal,No,Stayed,Other,61%,3,7885.26,All,34.078821,-118.177576,Los Angeles,United States,,,
3428-XZMAZ,Male,64,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,91%,2,115.21,No Streaming,37.529656,-120.854357,Turlock,United States,,,
9782-LGXMC,Female,35,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,39%,3,4753.36,No Streaming,37.916648,-122.008483,Walnut Creek,United States,,,
7310-EGVHZ,Male,35,Month-to-Month,Other,Bank Withdrawal,No,Joined,Other,77%,5,44.68,No Streaming,34.070291,-118.349191,Los Angeles,United States,,,
8988-ECPJR,Female,79,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Dissatisfaction,66%,1,3596.86,No Streaming,34.17847,-118.459472,Van Nuys,United States,,,
2812-SFXMJ,Male,46,Month-to-Month,Other,Credit Card,No,Joined,Other,27%,3,27.71,No Streaming,40.789799,-121.474529,Hat Creek,United States,,,
1568-BEKZM,Male,65,Two Year,DSL,Credit Card,No,Stayed,Other,47%,3,7178.3,All,34.098275,-117.967399,Baldwin Park,United States,,,
6680-NENYN,Female,24,Two Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,5313.69,All,32.85723,-117.209774,San Diego,United States,,,
9402-ORRAH,Female,80,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,41%,3,1945.19,Movies + TV,34.234912,-118.153729,La Canada Flintridge,United States,,,
4568-TTZRT,Male,36,Month-to-Month,Other,Credit Card,No,Stayed,Other,21%,5,305.28,No Streaming,38.99003,-121.114408,Auburn,United States,,,
5159-YFPKQ,Female,37,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,209.37,No Streaming,33.88274,-117.224878,Moreno Valley,United States,,,
7410-YTJIK,Female,35,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,75%,1,607.45,No Streaming,40.796621,-124.15428,Eureka,United States,,,
4024-CSNBY,Female,39,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,51%,4,7743.19,No Streaming,37.382909,-121.634151,Mount Hamilton,United States,,,
7113-HIPFI,Male,59,Two Year,Cable,Credit Card,No,Stayed,Other,53%,3,5873.11,No Streaming,33.802664,-118.179971,Long Beach,United States,,,
1162-ECVII,Male,66,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,53%,4,9421.78,All,36.799648,-119.801247,Fresno,United States,,,
3413-DHLPB,Male,57,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,53%,4,6139.75,All,35.059695,-120.604741,Oceano,United States,,,
9600-NAXZN,Male,39,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,90%,1,6662.52,All,32.898613,-117.202937,San Diego,United States,,,
5871-DGTXZ,Male,55,One Year,Other,Credit Card,No,Stayed,Other,38%,4,1936.34,No Streaming,38.545775,-120.743325,River Pines,United States,,,
9629-NHXFW,Female,58,Month-to-Month,Other,Credit Card,No,Joined,Other,72%,5,68.19,No Streaming,33.940884,-118.128628,Downey,United States,,,
1790-NESIO,Female,23,Two Year,Other,Credit Card,No,Stayed,Other,76%,5,346.58,No Streaming,37.950248,-122.022455,Concord,United States,,,
3398-ZOUAA,Male,76,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,67%,2,1889.29,No Streaming,37.499411,-122.196318,Redwood City,United States,,,
6194-HBGQN,Male,22,One Year,Cable,Credit Card,No,Stayed,Other,56%,4,5898.45,Streaming TV,35.184837,-119.402525,Taft,United States,,,
3541-ZNUHK,Female,51,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,76%,3,5692.15,No Streaming,34.239636,-118.245259,La Crescenta,United States,,,
2455-USLMV,Female,30,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,35%,3,3363.91,No Streaming,34.003243,-117.138286,Redlands,United States,,,
2581-VKIRT,Female,57,One Year,Cable,Mailed Check,No,Stayed,Other,35%,3,4656.21,No Streaming,39.246654,-120.029273,Kings Beach,United States,,,
4727-MCYZG,Male,23,Month-to-Month,DSL,Mailed Check,No,Joined,Other,35%,5,118.87,Movies + Music,37.59485,-122.051521,Union City,United States,,,
1084-MNSMJ,Female,63,Two Year,DSL,Credit Card,No,Stayed,Other,43%,3,6152.38,All,38.63153,-120.842609,El Dorado,United States,,,
7833-PKIHD,Male,59,One Year,Cable,Bank Withdrawal,No,Stayed,Other,52%,3,5580.96,All,33.694501,-116.412711,Palm Desert,United States,,,
0423-UDIJQ,Male,74,Two Year,DSL,Mailed Check,No,Stayed,Other,22%,4,511.89,No Streaming,37.521708,-120.426843,Snelling,United States,,,
8125-QPFJD,Female,36,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,65%,4,6161.78,All,41.528541,-122.955018,Greenview,United States,,,
2982-IHMFT,Female,75,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,67%,3,114.06,No Streaming,32.886925,-117.152162,San Diego,United States,,,
3737-XBQDD,Male,57,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,23%,4,2443.92,No Streaming,32.830852,-116.444601,Mount Laguna,United States,,,
1587-FKLZB,Male,79,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,96%,1,8726.91,Movies + TV,34.419203,-119.710008,Santa Barbara,United States,,,
3143-ILDAL,Male,21,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,96%,3,6547.56,Movies + Music,34.074492,-118.01462,El Monte,United States,,,
7605-SNLQG,Female,42,Month-to-Month,DSL,Credit Card,No,Stayed,Other,44%,4,2513.6,No Streaming,33.90139,-118.315697,Gardena,United States,,,
9402-ROUMJ,Female,52,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,64%,3,6892.68,Movies + Music,33.940619,-117.9513,La Habra,United States,,,
9824-QCJPK,Male,47,One Year,Other,Mailed Check,No,Stayed,Other,60%,3,1450.47,No Streaming,38.490508,-121.284171,Sacramento,United States,,,
2761-OCIAX,Male,74,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,81%,2,178.42,No Streaming,40.582399,-122.195512,Palo Cedro,United States,,,
4116-IQRFR,Male,55,One Year,Other,Credit Card,No,Stayed,Other,21%,3,139.82,No Streaming,37.420273,-120.66527,Cressey,United States,,,
3424-NMNBO,Male,78,One Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,9151.29,Movies + TV,32.825086,-117.199424,San Diego,United States,,,
5879-SESNB,Female,34,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,75%,3,1260.34,No Streaming,37.827946,-122.107185,Moraga,United States,,,
4415-WNGVR,Female,73,One Year,DSL,Bank Withdrawal,No,Stayed,Other,42%,4,1409.65,All,34.875144,-116.821698,Daggett,United States,,,
0562-KBDVM,Female,62,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,26%,3,3058.15,No Streaming,38.313447,-121.123886,Herald,United States,,,
9830-ECLEN,Male,21,One Year,Cable,Mailed Check,No,Stayed,Other,45%,4,2919.85,Streaming TV,37.421299,-120.599587,Winton,United States,,,
8332-OSJDW,Male,54,One Year,Other,Mailed Check,No,Stayed,Other,65%,4,856.75,No Streaming,34.088017,-118.327168,Los Angeles,United States,,,
8822-KNBHV,Female,30,One Year,DSL,Credit Card,No,Stayed,Other,58%,4,6072.33,All,34.00709,-118.258681,Los Angeles,United States,,,
3981-QSVQI,Male,28,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,22%,4,346.1,No Streaming,35.391733,-118.984109,Bakersfield,United States,,,
6502-KUGLL,Female,29,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,26%,3,1377.81,No Streaming,34.074492,-118.01462,El Monte,United States,,,
7638-QVMVY,Female,63,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,92%,2,705.58,Streaming TV,36.37559,-119.211689,Visalia,United States,,,
5981-ITEMU,Male,58,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,67%,3,4318.3,All,38.129308,-122.834815,Marshall,United States,,,
1265-BCFEO,Female,30,Two Year,Cable,Bank Withdrawal,No,Stayed,Other,75%,5,7549.43,All,37.855717,-121.994813,Alamo,United States,,,
9605-WGJVW,Female,69,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Joined,Other,47%,5,92.54,No Streaming,37.974498,-121.319568,Stockton,United States,,,
7560-QJAVJ,Female,60,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,38%,3,8887.51,All,39.457388,-121.818201,Biggs,United States,,,
5090-EMGTC,Female,32,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,70%,3,8734.1,All,34.099891,-118.414338,Beverly Hills,United States,,,
7271-AJDTL,Female,64,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,55%,5,6976.65,Streaming TV,38.574856,-121.46504,Sacramento,United States,,,
